id,oracion
1688,"lo que denomina el ' proyecto palenque ' : una plataforma de bigdata pensada para impulsar proyectos agrícolas basados en el uso , análisis y procesamiento intensivo de grandes volúmenes de datos ."
1689,"' es parte de un programa que tenemos desde hace un año y medio , para empujar iniciativas vinculadas con bigdata ."
1690,"tal el caso del convenio que firmó recientemente con el banco hipotecario , de colaboración y complementación en tareas de investigación en bigdata , que tendrá dos ejes de acción : bancarizar a más sectores de la población ( a través de análisis de los no bancarizados ) , y establecer modelos de decisión optimizados para clientes de tarjetas de crédito ."
1691,"así como en agro o banca , bigdata ya toca todas las industrias , desde telecomunicaciones a internet ."
1692,"' el proyecto de bigdata nos permitió cruzar toda la información de sensores , junto con información no estructurada de redes_sociales y del servicio 147 de call center ."
1693,"' más que bigdata , hablamos de objetivos de negocios , entendiendo el modelo del cliente y su estrategia : qué hacer con los datos ' , remarca matías varela , data & insights manager en iprospect ."
1694,"' permite cruzar múltiples fuentes de datos para una mejor comprensión y tener visibilidad del escenario completo ' , sostiene varela , que trabajó con soluciones de bigdata en campañas digitales de empresas como general motors ."
1695,"desde 2014 , adoptó una solución de bigdata para la información transaccional , proveniente de fuentes como los propios usuarios del sitio , transacciones pasadas , pedidos de información , encuestas , redes_sociales y hasta información que se pueda deducir de comportamientos similares de otros usuarios ."
1696,"biotecnología , impresión 3d , nanotecnología , robótica , inteligencia_artificial , bigdata , bienes ambientales , emprendedurismo ."
1697,"académicos , empresarios , emprendedoresy funcionarios públicos de la región se reunirán el próximo 7 de octubre en buenos aires para dilucidar cuáles serán las principales transformaciones en materia de producción , empleo , comercio e integración regional impulsadas por la biotecnología , la nanotecnología , la impresión 3d , bigdata y las demás tecnologías de cambio exponencial ."
1698,"el deporte se alía con el bigdata , en pos del objetivo siempre buscado : mejorar el rendimiento , ganar , ser el mejor ."
1699,"para los ejecutivos que toman decisiones en las grandes organizaciones , bigdata es muy importante o extremadamente importante en el 89% de los casos , al tiempo que , para el 82% de los casos consultados , brinda una fuente significativa de valor para sus compañías , según el estudio grandes exitos con bigdata , realizado a nivel mundial por accenture ."
1700,"de acuerdo al mismo informe , los ejecutivos consultados señalaron que los mayores desafíos para avanzar con esta tecnología se vinculan con la seguridad ( 51% ) , presupuesto ( 47% ) , falta de talento para implementar este tipo de servicio ( 41% ) , ejecutar bigdata y análisis continuo ( 37% ) e integración con los sistemas existentes ( 35% ) ."
1701,"sin olvidar , el equipo de fútbol americano washington redskins , que aprovecha el bigdata para supervisar el desempeño y administrar la plantilla de jugadores ."
1702,"y , junto al gran volumen de datos a manejar ( bigdata ) y lo asequible de los programas informáticos , logra la automatización de procesos antes no pensados ."
1703,"no por nada las principales escuderías invierten millones en software y plataformas de bigdata , y muchos de estos desarrollos pueden trasladar al mundo corporativo , según afirmó simon williams , socio de la consultora mc kinsey y co - fundador de quantum black , compañía dedicada al análisis de datos para equipos de fórmula 1 ."
1704,"como parte de esta expansión y diversificación del negocio , equifax veraz ' invertirá cerca de u$s 2 millones para el desarrollo de una plataforma de bigdata en el país , desde la que exportará servicios a la región ' , comentó mariana di giacomo , communications manager de la compañía para argentina , paraguay y uruguay , y precisó que la nueva plataforma estará disponible en noviembre ."
1705,"fue desarrollada por tres emprendedores cordobeses que utilizan bigdata , cruzando información del clima , del suelo y datos satelitales , con microsoft azure , la única plataforma que les permitió soportar el peso de su proyecto ."
1706,"estos datos les permite calcular a diario cuánta agua pierde el suelo . eplad4m ( ' mobile_ecc_nota2_300x250 ' ) ; ' los resultados que obtienen en base al análisis de bigdata son fundamentales para que el productor sepa cuándo tiene que regar y cuánta agua tiene que colocar en el suelo , a través de la información que le llega directamente a su celular a través de la aplicación o de la web ' , agrega la información ."
1707,"inteligencia artificial , machine learning , gamificación y bigdata son términos que ya forman parte del cotidiano empresarial ."
1708,"' una ventaja es poder descubrir el rol de cada empleado en las redes internas , y esto es posible detectar gracias a la bigdata , ya que pueden convertir en influencers entre sus compañeros ' , agrega casielles ."
1709,"' mediante la bigdata y sus algoritmos de procesamiento , la empresa cada vez sabe más de sus empleados , usuarios y clientes ."
1710,"conceptos como bigdata , neurociencia o art management se escuchan entre las novedades que suman las b - schools a sus programas , además negocios internacionales , comercio agroalimentario internacional , marketing en internet o estructura financiera internacional ."
1711,"' en 2017 sumamos nuevos cursos optativos ' , comenta maría alegre , directora del mba de la universidad del cema ( ucema ) y menciona que abordan fenómenos como bigdata , fintech y el desarrollo de startups , así como el impacto de los ambientes económicos y políticos en la proyección de los negocios o la gestión de riesgos con optimización de tiempos ."
1712,"y agrega que algunas de las incorporaciones y refuerzos tienen que ver con autodesarrollo , bigdata , negocios digitales , espíritu emprendedor y clases virtuales , además de simuladores de negocios , proyecto de empresas y transferencia al puesto del trabajo ."
1713,"en cuanto a los contenidos , paolini asegura que se actualizan todos los años , y pone como ejemplo algunas optativas que incorporaron : bigdata y marketing digital ."
1714,"una encuesta de ideia bigdata arroja que una parte importante de los consultados , inmersos en un clima de dudas y escepticismo , considera que la crisis económica continuará y hasta inclusive empeorará , no confían en que el acuerdo con el fondo monetario ( fmi ) genere algún efecto positivo en la economía local y consideran que el gobierno de mauricio macri no conseguirá reducir la inflación ."
1715,"ya en noviembre de 2012 la investigadora gartner anticipaba en su informe bigdata and information infraestructure , que , durante este año , los grandes volúmenes de datos impactarían en las organizaciones ."
1716,¿ cómo puede afectar el fenómeno de bigdata a las decisiones que toman los ejecutivos ?
1717,"en realidad , como ocurre con la mayor parte de las innovaciones en tecnología y en los negocios , en el caso de bigdata hay que separar el mero revuelo ( hype ) de la realidad ."
1718,"sin embargo , en la agenda de los cio está apareciendo un tema que hasta ahora era del área de los gerentes de planta , de mantenimiento o de calidad , entre otros , y que tiene que ver con cómo optimizar la productividad de las máquinas , mejorar el control de calidad , ahorrar en costos energéticos y adelantar a posibles fallas del equipamiento , entre otros detalles , a través de la sensorización , la digitalización de los activos industriales y las soluciones de bigdata que permiten recopilar y analizar grandes volúmenes de datos en tiempo real ."
1719,"por último , en un tercer nivel , se cuenta con un ecosistema basado en la nube para optimizar los resultados de negocios obtenidos gracias al bigdata de tal forma que sea posible crear nuevas soluciones , aumentar el nivel de estandarización , realizar mejoras y generar diferentes escenarios de optimización ' ."
